294,30,4,0,4,1,2,66,31,42,25,22,38,26,124,82,202,84,62,48,40,4,32,2018-04-14
295,20,4,0,4,1,2,21,32,54,23,92,28,26,22,32,18,64,4,28,82,56,56,2018-04-27
296,30,3,0,2,1,0,36,29,17,23,46,60,26,72,58,18,90,42,28,82,56,56,2018-05-09
297,30,3,0,2,1,0,43,21,31,23,116,74,26,88,118,18,116,74,28,82,56,56,2018-05-24
298,30,3,0,2,1,0,6,6,4,23,6,52,26,124,20,18,54,46,28,82,56,56,2018-06-05
299,20,3,0,1,2,0,18,13,24,23,46,148,26,88,62,18,72,50,28,82,56,56,2018-06-05
300,30,3,0,2,1,0,20,19,24,23,48,44,26,114,18,18,52,60,28,82,56,56,2018-06-14
301,30,3,0,1,4,0,9,-2,14,23,18,26,26,52,68,18,98,120,28,82,56,56,2018-06-21
302,16,3,0,4,1,0,24,5,7,23,34,22,26,64,26,18,30,60,28,82,56,56,2018-06-22
303,30,4,0,2,3,1,46,24,55,57,32,90,86,18,62,52,56,28,42,52,24,28,2018-06-23
304,30,3,0,1,2,0,23,46,29,57,124,106,86,42,96,52,26,48,42,52,24,28,2018-07-01
305,20,3,0,2,1,0,14,17,6,57,36,40,86,14,28,52,144,60,42,52,24,28,2018-07-01
306,30,3,0,2,1,0,4,10,2,57,174,6,86,26,42,52,60,56,42,52,24,28,2018-07-12
307,20,3,0,1,2,0,65,29,11,57,72,88,86,50,18,52,58,70,42,52,24,28,2018-07-13
308,30,3,0,1,2,0,32,35,25,57,160,140,86,104,22,52,76,64,42,52,24,28,2018-07-15
309,30,3,0,2,1,0,8,21,6,57,34,26,86,46,120,52,68,80,42,52,24,28,2018-07-18
310,30,3,0,1,2,0,7,4,10,10,120,18,86,40,150,52,20,0,42,52,24,28,2018-08-07
311,30,3,0,13,1,0,6,4,18,0,70,72,0,32,84,0,64,34,0,0,0,0,2018-08-26
312,20,4,0,1,2,3,10,10,8,6,46,118,20,28,6,54,40,0,14,28,12,0,2018-09-04
313,20,3,0,2,1,0,6,38,6,6,30,32,20,62,42,54,52,86,14,28,12,0,2018-09-12
314,20,4,1,4,2,3,18,22,2,18,84,102,36,98,64,76,12,28,76,36,12,36,2018-09-20
315,20,4,1,2,3,4,19,12,11,10,40,20,30,8,10,132,20,42,44,26,34,18,2018-09-28
316,15,4,1,2,3,4,0,16,14,14,64,36,28,12,14,42,18,28,40,16,58,42,2018-09-28
317,30,3,0,1,4,0,23,37,28,14,68,82,28,106,74,42,58,268,28,16,58,42,2018-10-04
318,20,3,0,1,2,0,6,11,26,14,64,36,28,24,46,46,28,14,28,16,58,42,2018-10-07
319,24,3,0,2,1,0,17,18,32,14,52,40,28,52,46,46,82,40,28,16,58,42,2018-10-10
320,20,3,0,1,2,0,3,10,3,14,66,54,28,70,48,46,10,30,28,16,58,42,2018-10-17
321,20,3,0,2,1,0,22,36,35,14,52,42,28,68,86,46,100,82,28,16,58,42,2018-10-18
322,30,3,0,1,2,0,44,30,48,14,114,66,28,64,38,46,68,78,28,16,58,42,2018-10-28
323,14,3,0,1,2,0,10,12,2,14,18,24,28,114,26,46,0,12,28,16,58,42,2018-11-06
324,30,3,0,2,1,0,6,1,18,14,60,98,28,14,62,46,62,18,28,16,58,42,2018-11-06
325,40,3,0,1,2,0,28,30,51,14,50,58,28,146,120,46,122,142,28,16,58,42,2018-11-14
326,40,3,0,1,2,0,56,37,37,14,120,52,28,102,88,46,72,44,28,16,58,42,2018-11-26
327,30,4,0,2,1,4,38,14,21,33,74,8,66,26,48,62,68,36,40,62,26,14,2018-11-29
328,36,3,0,2,1,0,9,30,15,33,60,136,66,148,56,62,50,60,40,62,26,14,2018-12-13
329,30,3,0,1,2,0,58,17,35,33,20,58,66,60,60,62,98,36,40,62,26,14,2018-12-24
330,20,4,0,2,4,1,32,3,15,14,18,30,24,64,46,24,52,72,14,24,16,40,2019-01-18
331,30,4,0,4,1,2,26,41,52,43,46,32,6,116,26,116,24,44,38,30,28,6,2019-01-26
332,30,3,0,2,1,0,10,7,16,43,48,46,6,66,36,116,96,100,38,30,28,6,2019-01-26
333,30,3,0,1,2,0,22,24,24,43,22,32,6,52,42,116,146,42,38,30,28,6,2019-03-06
334,30,3,0,2,1,0,31,111,39,43,48,50,6,10,18,116,28,42,38,30,28,6,2019-03-15
335,40,3,0,1,2,0,95,43,55,43,224,160,6,126,132,116,86,30,38,30,28,6,2019-03-26
336,20,4,0,1,2,4,15,9,14,22,84,48,10,64,30,60,22,24,36,36,16,12,2019-04-04
337,20,4,0,1,2,4,9,8,9,24,2,32,48,94,66,50,6,20,12,44,18,20,2019-04-04
338,20,4,0,3,4,1,13,31,15,9,38,34,92,28,6,12,16,30,4,20,20,26,2019-04-11
339,24,3,0,2,4,0,10,5,14,9,42,76,92,56,22,12,82,10,4,20,20,26,2019-04-25
340,30,3,0,2,1,0,16,3,14,9,48,42,92,78,58,12,140,46,4,20,20,26,2019-05-02
341,26,3,0,1,2,0,20,38,23,9,100,168,92,104,16,12,50,34,4,20,20,26,2019-05-05
342,20,4,0,4,1,2,8,37,71,24,42,74,4,28,42,8,6,126,60,18,42,58,2019-05-16
343,16,3,0,1,2,0,-8,17,13,24,40,94,4,32,42,8,26,18,60,18,42,58,2019-05-16
344,26,4,0,2,1,3,42,27,19,16,78,36,24,66,2,28,44,40,42,118,30,52,2019-05-22
345,20,3,1,2,3,0,24,12,27,16,8,36,24,34,90,28,8,34,42,118,30,52,2019-06-06
346,30,4,0,3,1,2,24,2,15,13,20,34,8,82,86,48,56,42,36,68,34,38,2019-06-07
347,20,4,1,4,2,3,28,110,30,51,54,42,134,22,34,56,20,20,30,36,48,14,2019-03-29
348,24,3,0,1,3,0,30,31,37,0,86,72,0,92,108,0,58,72,0,0,0,0,2019-04-21
349,30,3,0,1,4,0,8,16,16,0,64,58,0,24,64,0,98,108,0,0,0,0,2019-06-20
350,30,4,0,1,3,2,43,30,41,88,56,50,38,132,32,38,90,58,44,54,28,28,2019-06-26
351,6,4,0,1,2,4,10,3,4,-3,0,34,0,76,6,12,36,44,0,16,32,48,2013-06-29
352,16,3,0,3,1,0,28,6,-5,-3,24,82,0,88,20,12,24,92,0,16,32,48,2013-05-03
353,10,3,0,3,1,0,0,0,4,-3,0,0,0,100,42,12,0,52,0,16,32,48,2013-05-03
354,12,3,0,3,1,0,32,0,0,-3,40,8,0,8,20,12,24,48,0,16,32,48,2013-05-03
355,20,3,0,3,1,0,11,12,7,-3,54,8,0,78,32,12,42,44,0,16,32,48,2013-05-04
356,20,3,0,1,3,0,13,20,4,-3,90,64,0,38,30,12,28,86,0,16,32,48,2013-05-04
357,30,4,0,1,2,3,37,34,22,27,74,30,46,66,26,160,34,74,64,24,70,38,2019-07-02
358,30,3,0,3,1,0,24,14,27,0,18,82,0,14,60,0,74,72,0,0,0,0,2019-07-17
359,100,4,0,2,1,3,63,147,91,111,122,270,194,278,234,224,134,204,182,170,106,206,2019-07-21
360,30,4,0,2,4,1,27,25,36,40,44,86,48,48,26,48,70,50,48,76,54,68,2019-08-01
361,30,3,0,2,3,0,53,59,104,0,48,98,0,68,108,0,76,78,0,0,0,0,2019-08-06
362,30,4,0,2,1,3,84,90,106,138,54,54,78,26,74,48,102,50,94,66,44,104,2019-08-09
363,30,4,0,2,3,1,58,36,18,16,30,64,78,110,20,50,66,66,54,50,42,82,2019-08-13
364,30,3,0,3,1,0,40,35,66,0,70,56,0,94,70,0,112,42,0,0,0,0,2019-09-13
365,30,4,0,2,1,3,25,79,46,78,32,40,44,76,4,18,78,80,106,12,46,36,2019-09-18
366,16,3,0,2,1,0,24,-2,9,78,26,42,44,34,36,18,36,6,106,12,46,36,2017-11-17
367,30,3,0,2,1,0,27,66,14,0,74,92,0,112,30,0,42,110,0,0,0,0,2019-10-16
368,40,3,0,2,1,0,27,12,47,0,32,74,0,74,130,0,126,28,0,0,0,0,2019-10-29
369,34,3,0,1,3,0,18,15,83,0,36,178,0,64,158,0,32,54,0,0,0,0,2019-11-11
370,30,3,0,2,1,0,33,11,27,0,150,48,0,64,84,0,152,80,0,0,0,0,2019-11-26
371,40,3,0,1,2,0,22,30,30,0,58,28,0,68,100,0,46,48,0,0,0,0,2019-12-17
372,30,4,0,1,3,4,10,22,17,13,62,26,12,58,34,56,56,46,16,44,42,96,2020-01-17
373,20,4,0,2,1,4,37,46,19,64,0,16,22,22,0,32,86,106,70,62,14,30,2020-02-15
374,20,4,0,2,1,3,15,8,35,14,12,54,26,50,8,16,18,10,40,48,50,96,2020-02-20
375,50,4,0,2,1,3,34,20,14,7,96,76,89,119,32,98,86,57,84,68,76,127,2014-05-09
376,30,4,0,4,1,2,11,30,25,14,56,62,58,90,90,14,44,162,120,8,32,54,2020-03-14
377,30,4,0,2,1,3,86,38,76,40,68,101,54,76,124,12,174,58,144,104,40,68,2020-04-04
378,30,4,0,2,4,1,12,3,11,8,40,28,34,18,18,30,74,10,40,126,6,46,2020-07-22
379,30,4,0,1,3,2,17,17,43,9,24,72,8,38,106,62,84,50,16,82,22,62,2020-07-29
380,20,3,1,2,4,0,3,4,6,0,84,32,0,14,32,0,34,6,0,0,0,0,2020-09-09
381,30,4,0,1,3,2,45,52,23,48,108,42,18,72,34,88,76,124,112,12,44,4,2020-10-26
382,20,4,0,1,3,7,15,26,8,21,38,16,130,96,0,56,60,36,46,14,48,8,2020-12-15
383,30,3,0,1,2,0,15,37,24,0,28,2,0,68,36,0,20,8,0,0,0,0,2020-12-28
384,24,3,0,1,3,0,10,10,44,0,126,88,0,74,34,0,42,106,0,0,0,0,2021-01-21
385,30,3,0,3,1,0,8,3,16,0,20,104,0,34,36,0,72,26,0,0,0,0,2021-02-17
386,30,3,0,1,3,0,63,68,52,0,24,44,0,80,28,0,76,44,0,0,0,0,2021-02-25
387,20,3,1,4,2,0,81,71,73,0,54,30,0,144,22,0,44,20,0,0,0,0,2021-03-31
388,30,4,0,1,2,3,19,24,30,17,86,84,80,24,80,28,142,168,124,36,34,40,2021-04-08
389,30,3,0,1,3,0,25,41,38,0,76,6,0,92,166,0,60,72,0,0,0,0,2021-04-14
390,30,4,0,2,1,4,27,24,26,33,82,12,92,26,12,40,72,14,52,36,48,76,2021-04-28
391,20,4,0,1,3,2,6,4,16,18,20,112,102,34,36,46,40,28,12,6,16,20,2021-05-05
392,30,4,0,4,1,2,52,43,63,36,20,84,36,138,106,36,80,90,102,44,4,52,2021-05-20
393,34,3,0,1,2,0,7,46,41,0,116,4,0,128,84,0,88,96,0,0,0,0,2021-05-29
394,30,3,0,3,1,0,24,7,59,0,50,128,0,42,114,0,76,36,0,0,0,0,2021-06-09
395,20,4,0,3,1,2,60,111,62,93,44,32,128,46,70,156,102,22,98,22,8,32,2021-07-05
396,30,3,1,2,3,0,34,6,10,0,34,118,0,92,86,0,148,46,0,0,0,0,2021-07-07
397,30,3,0,3,2,0,23,29,9,0,72,88,0,78,56,0,134,64,0,0,0,0,2021-07-16
398,30,3,0,3,1,0,20,14,17,0,112,74,0,34,56,0,56,84,0,0,0,0,2021-07-26
399,30,3,0,2,3,0,25,62,18,0,80,162,0,62,34,0,72,122,0,0,0,0,2021-08-05
400,20,4,0,3,1,2,79,114,57,90,2,80,24,16,32,40,52,76,58,16,14,28,2021-08-25
401,20,3,0,1,2,0,18,25,20,90,34,36,24,48,48,40,68,36,58,16,14,28,2021-09-25
402,20,3,0,1,2,0,16,0,2,0,14,52,0,68,38,0,20,26,0,0,0,0,2021-10-19
403,30,3,0,1,2,0,25,37,20,0,96,42,0,64,84,0,22,28,0,0,0,0,2021-10-31
404,24,3,0,3,2,0,41,28,37,0,50,58,0,54,74,0,32,18,0,0,0,0,2021-11-01
405,30,3,0,1,2,0,26,23,14,0,70,100,0,132,60,0,86,192,0,0,0,0,2021-12-22
406,30,3,0,1,2,0,8,6,72,0,142,100,0,50,110,0,54,38,0,0,0,0,2022-01-03
407,20,3,0,1,2,0,8,14,8,0,40,32,0,78,46,0,90,76,0,0,0,0,2022-01-04
408,30,4,0,1,4,2,36,29,34,47,64,48,76,74,86,88,66,34,56,34,34,46,2022-01-08
409,10,3,0,1,2,0,6,0,6,0,16,84,0,52,36,0,16,8,0,0,0,0,2022-03-02
410,20,3,0,2,1,0,12,15,17,0,42,24,0,46,20,0,70,122,0,0,0,0,2022-04-23
411,30,3,0,2,1,0,7,11,18,0,32,74,0,4,52,0,42,36,0,0,0,0,2022-06-05
412,30,3,0,1,2,0,18,8,23,0,22,52,0,82,36,0,120,80,0,0,0,0,2022-06-14
413,26,3,0,4,2,0,9,4,5,0,24,12,0,30,38,0,46,80,0,0,0,0,2022-06-29
414,20,3,0,2,1,0,8,18,12,0,30,80,0,12,12,0,68,46,0,0,0,0,2022-07-11
415,30,3,0,2,1,0,26,27,23,0,34,80,0,24,68,0,168,104,0,0,0,0,2022-08-28
